"Data Source","World Development Indicators",

"Last Updated Date","2017-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2030.18081091416","2084.17411571863","2109.17551678462","2225.84626540402","2269.13461000402","2389.31284952461","2456.2053465467","2559.61508204464","2689.64939054539","2789.10601874214","2876.05877174422","2938.417941127","3081.57059377548","3135.25668062116","3221.99837580222","3239.65606674654","3343.72279351781","3435.75143178077","3487.27788328069","3485.36193910035","","",
"European Union","EUU","Trademark applications, total","IP.TMK.TOTL","113917","118684","123234","127347","130071","155852","136251","138358","164788","142720","143577","128488","155068","159167","145773","144640","137282","140749","175030","180019","183223","169851","173167","170240","185407","253871","257500","287827","324519","359016","387601","361046","369710","426983","450149","462598","478202","506230","559106","589119","662193","581421","534806","531826","523934","553936","546242","546332","514875","456275","467815","463211","443374","456945","459362","","","",
"European Union","EUU","Trademark applications, direct resident","IP.TMK.RESD","78443","","","71951","88439","115258","95240","99503","112054","100011","98230","91622","105856","104790","99883","100496","94379","96873","108869","115815","114637","104540","106788","101906","111830","137704","159612","184789","202287","217829","191890","177305","170386","183427","235379","250794","244377","267333","306282","336477","382247","316960","299013","288552","307138","330748","338475","357576","340991","348984","370827","370084","353294","366592","379991","334389","","",
"European Union","EUU","Trademark applications, direct nonresident","IP.TMK.NRES","22559","","","30918","32524","40594","41011","38855","52734","42709","45347","36866","41121","46714","45890","44144","42903","43876","52638","50670","53051","49086","50597","51177","54773","95506","102720","116174","142041","154422","165822","159256","172760","212728","217441","230426","198573","203719","216311","213122","242510","216928","191978","193449","184745","161964","151395","136284","126162","95968","93528","87460","82493","77839","74879","63212","","",
"European Union","EUU","Patent applications, residents","IP.PAT.RESD","","","","101324","95679","105635","104893","115820","113863","106658","105001","107682","107696","101427","97691","97159","93369","92227","90976","91488","94505","89362","90430","92679","93269","93718","92162","93239","96654","91768","86482","86103","94136","96917","98556","91924","103554","98874","102479","114412","119259","107808","104566","103560","103752","101595","100995","111075","112210","110569","110555","109953","108823","108534","108450","99418","","",
"European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES","","","","143033","133303","166799","199501","199850","212780","218264","213632","208723","209641","212919","202580","182759","162749","162169","149482","124746","116469","91834","84562","88767","72947","74756","61831","51582","58361","49458","44404","37456","35374","33365","33081","34429","37329","41225","40452","44038","47129","45093","46259","42656","36945","33634","28221","27110","25293","23125","23454","24728","27836","29108","30851","31905","","",
"European Union","EUU","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338988.5","344152.3","354304.2","368404.4","402907.1","447790.7","470351.6","495074.9","515794.1","541144.5","552780.2","575024.4","597675.6","605535.9","","","","",
"European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68225363042255","1.69995105104166","1.67637918372983","1.76134800157901","1.72495562337387","1.78599617128527","1.75924904034702","1.78450576778638","1.75059214273625","1.7428546462135","1.7639007317747","1.76754274994736","1.83764724904023","1.93136462128189","1.92766528573338","1.97031632107491","2.00913732659611","2.02252352704021","2.04493768609098","2.04742821998302","","",
"European Union","EUU","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","64640883.9311163","58839778.9629392","82872928.1168157","457587770.854708","640199730.386832","755342569.709824","905767937.162548","1048307415.02276","1386024174.3309","1516133043.73267","1725766187.95756","2103199196.58093","2533716360.63559","2884148095.87179","2809040995.80157","2459529230.2167","2837364394.04028","2541289130.40098","2819529180.91034","3562133688.28647","5248270757.58935","6185142893.92155","6550068239.63286","9231209119.18393","9177043596.33779","10506783611.5837","10958748840.3271","13024867185.7207","14703315898.5173","15772606512.4624","15811762721.2097","17225640674.1891","22743828618.9117","22788895861.5195","23360964914.2366","26008478382.7648","29919992889.4111","51968218037.7271","62221814278.2328","64369788592.9845","79183899640.5274","86679195988.3843","82760225031.463","86300617250.08","96468579743.4264","98060879309.0134","107330506950.46","123758322942.612","122888510575.478","124909565660.411","",
"European Union","EUU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","65193370.1185617","73480662.9302433","101933701.583683","452452966.691509","903120678.86527","1068045186.09126","1300612976.64556","1501775622.56239","2516432125.08855","2676850197.87216","2870211229.2428","3415122324.13319","4350288260.73211","5007463497.45314","4519916209.73906","4335009584.45823","4395954665.59419","4418983686.84546","4742158233.08906","6417134422.66561","8753896075.67296","10568375960.558","11212446906.5787","14969832498.1064","15046691184.659","15751974238.9036","15522218119.9861","17066170573.3144","20219756224.9636","21447270807.5534","21346807757.1837","22821130384.8229","26160827161.8547","24436375227.1596","24245818965.0412","25919948865.0692","31006855674.2456","56063482021.6938","83827416481.2782","90183019673.7409","101608117054.674","126129293940.938","116152953278.039","119974603847.089","131471650645.642","129286638899.121","148840314295.707","181909574151.252","193249616285.29","192208881956.09","",
"Fragile and conflict affected situations","FCS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77830019661937","","","","","","",
"Fragile and conflict affected situations","FCS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1266.63640046364","1275.7680845172","1190.38122254605","1472.67573434549","1534.76173036909","1768.53948793731","2064.37126262615","2289.35775251637","2647.22989425734","3036.4742218115","3620.53753100861","3930.95122272951","4274.53577068972","4428.30930794724","","","","",
"Fragile and conflict affected situations","FCS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","3588072.90124733","1634421.83730181","1778241.38305464","1561407.61810797","3447269.15376284","3289362.21600328","1907001.22802061","2728021.931696","1358119.962093","4246929.98267717","3108948.12541467","2480328.579839","2768247.56955593","20279902.1868345","4093662.22079282","10859033.5395773","10546051.7541225","10431302.9138328","14036118.1365397","0","0","200000","702683.205113637","1891995.57900974","4446975.20743904","2165415.99086966","16613233.9181185","6931652.85973127","1658003.43098893","42109758.2816052","203966203.836629","58100604.9276451","140180129.760514","152328714.534059","24023477.7921234","30760873.3422173","81453639.0285818","166744718.153636","87248665.2527836","82179758.3295543","56963528.0305135","",
"Fragile and conflict affected situations","FCS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","413825.378386489","9347680.41467422","7399739.64744958","10286597.472482","13637268.5721056","13751426.9454964","17435367.4408607","14222492.3230025","7693278.04812312","5483217.30380953","6018618.00827628","6289166.49148654","6239510.41884278","5348763.63854403","8403469.8546761","40160665.9462983","5893828.39315625","5454434.39468422","6106277.94865351","213536.470639006","2740402.24158099","3789600.32392114","1497182.07183833","2483710.35676119","2549183.76395213","2019410.9966023","4153067.75818287","12473050.0656814","17219659.5544824","76679008.3262378","55166334.0111012","253846701.532358","82841332.3464248","115958762.165079","131305123.124757","122942078.8691","92382152.8729167","113378285.55109","400722977.15356","372647625.27871","306033001.355805","",
"Finland","FIN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38730854018729","6.90463635900671","7.54949846449921","7.21120217912458","9.14080867039538","11.1491795803948","13.1095061382225","14.696769236827","16.3353054513697","19.2186763005427","21.9961948644973","23.7975429168951","27.361043872445","24.3574600398286","24.1491897864918","23.7417922670753","20.9250490151286","25.0642690917215","22.3083282901361","17.9783878472681","17.208227213343","13.9584205502729","10.9405746978742","9.27214927019947","8.54567089298238","7.21447168786495","7.86140087174612","8.72707485875355","","",
"Finland","FIN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941653536","1304454842","1667633451","1365398697","1798297635","2159415757","3190700008","4949017845","5516915550","6561501942","8149599309","8481687778","10553011896","9217688264","9119367926","10482880246","10616147734","13752240645","13986615983","13025707405","13505538720","6746780663","5853434235","5357724865","4447572442","3724745015","3961279492","3632887080","3328914557","",
"Finland","FIN","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5151.61683","5905.13249","6326.68962","6731.88277","7109.64323","7427.94337","8002.60846","7841.79882","7544.64803","7673.05548","7373.23969","7692.44228","7648.88133","7717.4749","7413.63475","7460.10245","7187.92619","6985.94438","6816.7699","","",
"Finland","FIN","Trademark applications, total","IP.TMK.TOTL","2432","2450","2582","2506","2683","2838","2849","3005","3009","3267","3225","3150","3219","3362","3053","3033","2829","3014","3056","3200","3615","3317","3577","3591","3901","4604","5209","5581","5829","7740","6666","6281","6168","5945","6602","7508","6297","8035","9064","9471","10475","10244","8934","7989","7801","7736","7533","7400","7328","5564","5470","5447","5380","5431","4552","","","",
"Finland","FIN","Trademark applications, direct resident","IP.TMK.RESD","1011","998","1027","927","854","927","789","833","806","833","853","801","861","923","715","827","744","728","757","839","993","999","1138","1090","1150","1630","1901","1964","1744","2399","1981","1686","1577","1737","1733","1891","2004","2247","2370","2620","2907","2883","2831","2458","2598","2821","3258","3504","3847","3165","3336","3404","3377","3477","2950","2968","","",
"Finland","FIN","Trademark applications, direct nonresident","IP.TMK.NRES","1421","1452","1555","1579","1829","1911","2060","2172","2203","2434","2372","2349","2358","2439","2338","2206","2085","2286","2299","2361","2622","2318","2439","2501","2751","2974","3308","3617","4085","5341","4685","4595","4591","4208","4869","5617","4634","5412","6164","6367","7371","6582","5602","5262","5295","3980","3653","3442","3001","2071","1946","1917","1827","1664","1501","1311","","",
"Finland","FIN","Patent applications, residents","IP.PAT.RESD","","","","686","726","819","872","926","958","888","861","938","942","996","986","1164","1270","1240","1329","1384","1356","1423","1638","1719","1775","1727","1754","1859","1981","1948","2059","2123","2052","2166","2306","2058","2179","2355","2471","2511","2579","2390","2162","1972","2011","1830","1816","1804","1799","1806","1731","1650","1698","1596","1419","1289","","",
"Finland","FIN","Patent applications, nonresidents","IP.PAT.NRES","","","","1910","2075","2326","2636","2606","2821","2915","2667","2833","2781","3046","2832","2597","2513","2751","2730","2711","2734","2809","2907","3178","3408","3472","3627","3941","4084","4417","4410","2671","3953","2052","1842","1733","483","250","212","343","324","270","207","215","209","229","202","211","147","127","102","124","129","141","126","127","","",
"Finland","FIN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6602.1","7053","7028.1","7258.8","8127","8644.3","8892.7","9053.6","9208","9458.3","9471.5","9828.3","9985.8","10156.7","","","","",
"Finland","FIN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45455","2.61702","2.79542","3.05417","3.25192","3.20765","3.26376","3.29278","3.32495","3.33762","3.33017","3.33833","3.5418","3.74943","3.72797","3.63639","3.41594","3.29266","3.17663","2.90474","","",
"Finland","FIN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","4761095.82090809","6996697.94188169","2956114.08754405","2676225.39437156","3585794.11982103","3476102.48403499","6456538.24878472","4367760.06992127","7145152.93521059","5192160.24599281","6540407.04862128","9132753.25292537","27073847.3452903","39506967.0272128","45067697.2611956","50470757.8783455","54124115.3034928","62675143.4618267","89132136.437928","75349812.1943748","58274058.9261078","65948470.8384744","93449667.3243878","106247893.558393","648357474.28271","886376136.974849","583674254.057411","560370114.239381","500956228.054581","838998211.282219","1206462879.11151","","","","","","","3331232196.21507","3541388817.69193","2648546008.15202","2453343924.45212","2720142533.96098","",
"Finland","FIN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","49016903.2390012","54085821.6806096","53530691.0234956","57600186.3116941","69019937.8477663","87959823.2508356","93673700.2445231","89499618.3337291","92217645.0257889","102223867.431574","116074806.509944","153010354.21986","208153042.806734","244563866.572758","269655817.210405","316693261.712129","311622807.186394","270647259.299551","325487457.193036","324558642.672523","389212320.161414","465429923.844719","504312604.872238","411408467.681397","375364853.532095","565064787.321466","533542723.034075","605328066.819987","615775648.66987","799980818.162756","1123222469.88754","","","","","","","1775307350.83413","1916998756.10843","1175970008.54756","830791899.497016","925441898.000371","",
"Fiji","FJI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0506890913411491","11.5891385189484","0.785088018030486","9.54307549627599","0.903471073030527","0.95036275270131","","","","","","0.333878321600553","2.46688268931539","1.40535101472558","1.21833998303742","1.14711761152528","3.11400205691843","2.42716331759706","4.40508033429841","3.08045567488836","4.47874966677824","3.39718052540013","3.53758477271935","2.05307060357672","2.21538620328793","2.07843118247295","2.29261018227399","","",
"Fiji","FJI","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48338","15236252","1007310","12211449","796662","1399589","","","","","","760291","4993452","2338640","2498841","2535348","4419091","2814603","6410354","4628058","4816492","4866445","4886573","2678222","2689877","3246115","3022421","3035276","",
"Fiji","FJI","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","305","400","260","352","648","343","376","492","504","410","370","","","","684","817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","70","69","31","57","27","71","45","64","109","84","86","","","","132","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","235","331","229","295","621","272","331","428","395","326","284","","","","552","680","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","1","1","","1","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","25","17","13","21","20","18","17","12","29","11","14","","","","18","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5","27.6","32","33.1","55.1","58.5","71.8","80.2","60.9","70.3","56.8","58.3","59.5","84","","","","",
"Fiji","FJI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2914105.88254636","1264858.11370812","3905794.44577154","1119382.23543972","115857.299465434","0","235409.514467876","62514.3261997543","175340.107349698","735384.266617044","529988.94012886","168950.628871785","55074.601497108","0","473005.82016142","429172.559066853","","",
"Fiji","FJI","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","717136.315068411","481469.237207719","1460363.5945512","1002239.01077264","751702.998460293","1182349.8004529","981706.931950221","1627001.44684944","2448901.09452195","1345041.51653856","886415.503897379","2355364.70036487","2569653.68201585","2337179.67237985","3169554.18057972","3916738.98773197","","",
"France","FRA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9264224166671","15.9894900537023","16.6845380854098","18.6873607845675","18.4427167774252","19.1436723352052","18.6842003722985","19.1848275519788","18.8940181456543","21.1915019218232","22.2693568051133","22.8238231267627","24.6033114544477","23.4879302382401","21.4769391066793","19.7205367158432","19.7555471104232","20.2655796070374","21.4624230029354","18.4780460196889","19.9704506506102","22.6407050145346","24.9152792696761","23.714629204375","25.3667828016942","25.8966650307893","26.0927856598234","26.8472469570315","26.669379348586","",
"France","FRA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19574356251","20920871186","26913884798","30978781293","33338877725","30538363071","34221858989","43018895187","42649162377","48093514933","54664760152","55590460409","58765144272","55540008753","53277217636","57052862496","66065406510","70505675725","81537776323","78821539350","91980274248","82531138981","99735768592","105761429426","108585750298","113250612485","114697237252","104339993891","103839761845","",
"France","FRA","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1748.56414","1717.31663","1858.86672","1823.00207","1858.64202","1892.04009","1879.94584","1875.03858","1874.30192","1839.21789","1780.85131","","","",
"France","FRA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2649.18224","2638.28223","2645.38383","2714.09473","2897.42654","2970.46248","3103.08065","3188.46222","3325.36438","3306.6814","3418.13213","3580.19482","3653.99215","3741.42203","3867.99292","3939.51136","4073.40585","4169.84829","4168.78202","","","",
"France","FRA","Trademark applications, total","IP.TMK.TOTL","19504","20768","21952","20375","21043","40121","21157","20564","46800","21631","21794","21392","24038","26251","23076","28082","35522","36598","50069","38892","44730","33175","33527","36486","39640","53896","56684","66052","79948","90310","95091","84483","74519","76302","78877","84218","62469","62866","94232","100570","111792","74837","70809","69410","73654","75564","77166","80034","79206","84213","93129","93298","89793","89715","90674","","","",
"France","FRA","Trademark applications, direct resident","IP.TMK.RESD","16874","18042","18892","17666","18230","36114","19552","17524","31909","18051","18331","17925","19981","21573","18902","22807","28096","29611","36615","32544","36581","26953","27201","29469","32465","40281","47756","56423","65583","67093","67772","59956","50409","51992","53989","56847","46400","47794","71494","80032","89859","60515","58046","57788","62337","63713","66509","70436","70108","76539","85637","85715","82717","82632","82465","86964","","",
"France","FRA","Trademark applications, direct nonresident","IP.TMK.NRES","2630","2726","3060","2709","2813","4007","1605","3040","14891","3580","3463","3467","4057","4678","4174","5275","7426","6987","13454","6348","8149","6222","6326","7017","7175","13422","14987","16277","22929","20529","23639","20891","20348","21366","22301","24847","15339","14730","22615","20320","22465","14137","12530","11901","12359","10776","9862","9391","8913","7362","7504","7326","7152","6782","8493","7945","","",
"France","FRA","Patent applications, residents","IP.PAT.RESD","","","","15825","16654","17509","17467","17347","17561","12974","14106","14962","14807","13458","12706","12110","11471","11811","11445","11303","11000","10945","10681","11147","11333","12050","12155","12695","12437","12592","12378","12597","12539","12638","12519","12419","12916","13252","13251","13592","13870","13499","13519","13511","14230","14327","14529","14722","14658","14100","14748","14655","14540","14690","14500","14306","","",
"France","FRA","Patent applications, nonresidents","IP.PAT.NRES","","","","26624","28632","30284","32019","31994","36095","32419","33177","33009","32423","33776","30927","28327","28419","28167","25692","20871","16989","13723","11561","10029","8867","7543","6369","5875","5194","4986","4260","3908","3547","3402","3520","3477","3484","3637","3544","3282","3483","3605","3389","3339","3060","2948","2720","2387","1761","1593","1832","2099","2092","2196","2033","1994","","",
"France","FRA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47509.7","48001.9","48419.1","49849.8","53953.1","58833","61646.6","63484.1","66206.3","68329.9","69063.2","70666.9","72424.4","72554.5","","","","",
"France","FRA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20916","2.13506","2.08228","2.09421","2.07742","2.13554","2.17153","2.10787","2.08729","2.04676","2.04889","2.01554","2.05332","2.20799","2.17344","2.18988","2.22579","2.23406","2.23919","2.23135","","",
"France","FRA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","192154613.478426","201071165.681414","283850217.890703","347416985.06691","429876142.836436","495717088.753075","495447294.31584","374878716.630407","587718469.24471","424926838.849206","522346082.112156","688839182.671791","897504217.170554","1081605899.5873","998191639.642778","1294662125.40326","1387605156.12996","1578753016.40961","1455899627.5684","1531063076.63285","1850021380.68064","1884478266.1606","2046422949.03265","2337985042.3798","3664009233.74754","3974007553.18696","4739917970.31397","5708172337.52339","5860945561.96122","7231666547.55833","8319773696.08767","8456052856.30768","13468653122.6116","15477058692.243","12660693978.3214","13628307705.5693","15335237993.1427","12746603361.5","13169974485.2003","14538712573.9712","15057903471.9714","15472220533.2539","",
"France","FRA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","515801619.695755","583726698.815382","546609901.163937","680438885.275056","806667403.522857","1028041878.19102","945696301.092182","905672552.986637","911767138.48144","882858798.655151","981903449.684167","1234368095.24329","1593555979.37603","1720570808.17546","1416909594.09784","1628676371.49048","1748149931.04276","2072778757.70372","1798053452.46228","1908824535.23078","2320297933.42987","2652879847.92705","2476558275.60864","2717179166.91769","4501386363.85483","4416804582.64206","4094623528.89177","4543205378.77509","5150516787.49278","5796167850.77731","6186464725.58937","7025520652.2838","7673774067.48441","10436061612.0621","8380491516.34787","10017150745.6703","10539220052.9778","8757312548.14937","11054891065.5163","12761325989.5582","14363469847.1629","13167025206.2655","",
"Faroe Islands","FRO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0601546637296009","0.0919733314635322","","0.734163136421976","1.65493526013584","","0.0448773020148568","0.458640180054538","0.988281528678671","0.324533033422005","0.0970111595132495","0.520898426281547","0.0872620323064924","0.205381661458578","0.154555741264686","0.135433176222713","0.840060764142284","0.479431194437841","4.79403386057045","0.616888403212122","","","","","","","","",
"Faroe Islands","FRO","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16409","22194","","102287","170223","","12623","89799","209177","81567","38295","70646","10941","53616","59464","56156","201446","135174","6422756","346410","","","","","","","","",
"Faroe Islands","FRO","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","848.72071","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1780.24344","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86117","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000","10000","10000","20000","10000","20000","20317.8373653618","240460.503826137","343459.918213612","956121.730300178","120436.297159315","1410482.67568589","1154871.9549437","1183181.3701448","","","","","","",
"Faroe Islands","FRO","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2800000","2870000","2640000","3090000","2990000","3150000","4244159.26517136","3073552.78635164","3695374.32172865","8655537.66869607","9562965.15406517","8969394.35725009","7676053.08072883","9076741.92429545","","","","","","",
